episode,phase,step0_tool,reward,success,top_patterns
789,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.089|re.findall:0.086
790,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.089
791,Pattern Extraction,standard,-1.0,0,re.findall:0.085|re.findall:0.085|re.findall:0.083
792,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.085|re.findall:0.085
793,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.088|re.findall:0.085
794,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.091|re.findall:0.088
795,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.091
796,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
797,Pattern Extraction,standard,-1.0,0,re.findall:0.079|re.findall:0.077|re.findall:0.076
798,Pattern Extraction,standard,-1.0,0,re.findall:0.084|re.findall:0.083|re.findall:0.080
799,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.084|re.findall:0.083
800,Pattern Extraction,standard,-1.0,0,re.findall:0.089|re.findall:0.080|re.findall:0.079
801,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.089|re.findall:0.080
802,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.088|re.findall:0.083
803,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.097|re.findall:0.089
804,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.097
805,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.094|re.findall:0.093
806,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.094
807,Pattern Extraction,standard,-1.0,0,re.findall:0.102|re.findall:0.094|re.findall:0.093
808,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.100|re.findall:0.094
809,Pattern Extraction,standard,-1.0,0,re.findall:0.099|re.findall:0.099|re.findall:0.094
810,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.099|re.findall:0.099
811,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.099
812,Pattern Extraction,standard,-1.0,0,re.findall:0.096|re.findall:0.086|re.findall:0.084
813,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.096|re.findall:0.086
814,Pattern Extraction,standard,-1.0,0,re.findall:0.099|re.findall:0.090|re.findall:0.087
815,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.099|re.findall:0.090
816,Pattern Extraction,standard,-1.0,0,re.findall:0.102|re.findall:0.091|re.findall:0.087
817,Pattern Extraction,standard,1.0,1,re.findall:0.102|re.findall:0.100|re.findall:0.091
818,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.095|re.findall:0.089
819,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.095
820,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
821,Pattern Extraction,standard,-1.0,0,re.findall:0.095|re.findall:0.094|re.findall:0.085
822,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.095|re.findall:0.094
823,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.095
824,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
825,Pattern Extraction,standard,-1.0,0,re.findall:0.086|re.findall:0.079|re.findall:0.078
826,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.086|re.findall:0.079
827,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.090|re.findall:0.077
828,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.091|re.findall:0.090
829,Pattern Extraction,standard,-1.0,0,re.findall:0.094|re.findall:0.089|re.findall:0.087
830,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.094|re.findall:0.089
831,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.094
832,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.084|re.findall:0.080
833,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.091|re.findall:0.084
834,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.091
835,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.083|re.findall:0.080
836,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.087|re.findall:0.083
837,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.087
838,Pattern Extraction,standard,-1.0,0,re.findall:0.083|re.findall:0.081|re.findall:0.079
839,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.086|re.findall:0.084
840,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.089|re.findall:0.088
841,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.089
842,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
843,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
844,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.078|re.findall:0.078
845,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.092|re.findall:0.078
846,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.090|re.findall:0.081
847,Pattern Extraction,standard,-1.0,0,re.findall:0.099|re.findall:0.098|re.findall:0.094
848,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.099|re.findall:0.098
849,Pattern Extraction,standard,-1.0,0,re.findall:0.109|re.findall:0.102|re.findall:0.085
850,Pattern Extraction,standard,1.0,1,re.findall:0.109|re.findall:0.102|re.findall:0.100
851,Pattern Extraction,standard,1.0,1,re.findall:0.109|re.findall:0.102|re.findall:0.100
852,Pattern Extraction,standard,-1.0,0,re.findall:0.114|re.findall:0.090|re.findall:0.086
853,Pattern Extraction,standard,1.0,1,re.findall:0.114|re.findall:0.100|re.findall:0.090
854,Pattern Extraction,standard,-1.0,0,re.findall:0.128|re.findall:0.092|re.findall:0.089
855,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.092
856,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.100
857,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.100
858,Pattern Extraction,standard,-1.0,0,re.findall:0.118|re.findall:0.081|re.findall:0.077
859,Pattern Extraction,standard,-1.0,0,re.findall:0.128|re.findall:0.096|re.findall:0.086
860,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.096
861,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.100
862,Pattern Extraction,standard,1.0,1,re.findall:0.128|re.findall:0.100|re.findall:0.100
863,Pattern Extraction,standard,-1.0,0,re.findall:0.102|re.findall:0.089|re.findall:0.077
864,Pattern Extraction,standard,-1.0,0,re.findall:0.106|re.findall:0.097|re.findall:0.085
865,Pattern Extraction,standard,-1.0,0,re.findall:0.120|re.findall:0.097|re.findall:0.089
866,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.111|re.findall:0.093
867,Pattern Extraction,standard,1.0,1,re.findall:0.132|re.findall:0.111|re.findall:0.100
868,Pattern Extraction,standard,-1.0,0,re.findall:0.135|re.findall:0.106|re.findall:0.092
869,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.106|re.findall:0.100
870,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.106|re.findall:0.100
871,Pattern Extraction,standard,-1.0,0,re.findall:0.118|re.findall:0.090|re.findall:0.086
872,Pattern Extraction,standard,-1.0,0,re.findall:0.117|re.findall:0.099|re.findall:0.094
873,Pattern Extraction,standard,1.0,1,re.findall:0.117|re.findall:0.100|re.findall:0.099
874,Pattern Extraction,standard,1.0,1,re.findall:0.117|re.findall:0.100|re.findall:0.100
875,Pattern Extraction,standard,-1.0,0,re.findall:0.098|re.findall:0.092|re.findall:0.087
876,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.098|re.findall:0.092
877,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.098
878,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.083|re.findall:0.082
879,Pattern Extraction,standard,-1.0,0,re.findall:0.095|re.findall:0.094|re.findall:0.090
880,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.095|re.findall:0.094
881,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.095
882,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
883,Pattern Extraction,standard,-1.0,0,re.findall:0.080|re.findall:0.079|re.findall:0.079
884,Pattern Extraction,standard,-1.0,0,re.findall:0.090|re.findall:0.087|re.findall:0.086
885,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.090|re.findall:0.087
886,Pattern Extraction,standard,-1.0,0,re.findall:0.094|re.findall:0.093|re.findall:0.086
887,Pattern Extraction,standard,-1.0,0,re.findall:0.109|re.findall:0.105|re.findall:0.090
888,Pattern Extraction,standard,-1.0,0,re.findall:0.122|re.findall:0.118|re.findall:0.095
889,Pattern Extraction,standard,-1.0,0,re.findall:0.133|re.findall:0.128|re.findall:0.100
890,Pattern Extraction,standard,1.0,1,re.findall:0.133|re.findall:0.128|re.findall:0.100
891,Pattern Extraction,standard,-1.0,0,re.findall:0.134|re.findall:0.121|re.findall:0.098
892,Pattern Extraction,standard,-1.0,0,re.findall:0.147|re.findall:0.121|re.findall:0.116
893,Pattern Extraction,standard,1.0,1,re.findall:0.147|re.findall:0.121|re.findall:0.116
894,Pattern Extraction,standard,1.0,1,re.findall:0.147|re.findall:0.121|re.findall:0.116
895,Pattern Extraction,standard,1.0,1,re.findall:0.147|re.findall:0.121|re.findall:0.116
896,Pattern Extraction,standard,1.0,1,re.findall:0.147|re.findall:0.121|re.findall:0.116
897,Pattern Extraction,standard,1.0,1,re.findall:0.147|re.findall:0.121|re.findall:0.116
898,Pattern Extraction,standard,-1.0,0,re.findall:0.104|re.findall:0.089|re.findall:0.077
899,Pattern Extraction,standard,1.0,1,re.findall:0.104|re.findall:0.100|re.findall:0.089
900,Pattern Extraction,standard,1.0,1,re.findall:0.104|re.findall:0.100|re.findall:0.100
901,Pattern Extraction,standard,-1.0,0,re.findall:0.086|re.findall:0.084|re.findall:0.082
902,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.086|re.findall:0.084
903,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.086
904,Pattern Extraction,standard,-1.0,0,re.findall:0.084|re.findall:0.081|re.findall:0.076
905,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.084|re.findall:0.081
906,Pattern Extraction,standard,-1.0,0,re.findall:0.089|re.findall:0.082|re.findall:0.080
907,Pattern Extraction,standard,-1.0,0,re.findall:0.095|re.findall:0.093|re.findall:0.089
908,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.095|re.findall:0.093
909,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.095
910,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
911,Pattern Extraction,standard,-1.0,0,re.findall:0.081|re.findall:0.079|re.findall:0.078
912,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.085|re.findall:0.083
913,Pattern Extraction,standard,-1.0,0,re.findall:0.093|re.findall:0.091|re.findall:0.090
914,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.093|re.findall:0.091
915,Pattern Extraction,standard,-1.0,0,re.findall:0.094|re.findall:0.088|re.findall:0.088
916,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.094|re.findall:0.088
917,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.094
918,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
919,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
920,Pattern Extraction,standard,-1.0,0,re.findall:0.074|re.findall:0.074|re.findall:0.073
921,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.074|re.findall:0.074
922,Pattern Extraction,standard,-1.0,0,re.findall:0.092|re.findall:0.076|re.findall:0.075
923,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.092|re.findall:0.076
924,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.092
925,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
926,Pattern Extraction,standard,-1.0,0,re.findall:0.078|re.findall:0.078|re.findall:0.078
927,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.083|re.findall:0.083
928,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.087|re.findall:0.083
929,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.087
930,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.100
931,Pattern Extraction,standard,-1.0,0,re.findall:0.078|re.findall:0.076|re.findall:0.076
932,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.078|re.findall:0.076
933,Pattern Extraction,standard,-1.0,0,re.findall:0.082|re.findall:0.081|re.findall:0.077
934,Pattern Extraction,standard,-1.0,0,re.findall:0.089|re.findall:0.087|re.findall:0.080
935,Pattern Extraction,standard,-1.0,0,re.findall:0.100|re.findall:0.092|re.findall:0.088
936,Pattern Extraction,standard,-1.0,0,re.findall:0.113|re.findall:0.100|re.findall:0.095
937,Pattern Extraction,standard,-1.0,0,re.findall:0.125|re.findall:0.116|re.findall:0.096
938,Pattern Extraction,standard,-1.0,0,re.findall:0.135|re.findall:0.124|re.findall:0.100
939,Pattern Extraction,standard,-1.0,0,re.findall:0.141|re.findall:0.132|re.findall:0.110
940,Pattern Extraction,standard,1.0,1,re.findall:0.141|re.findall:0.132|re.findall:0.110
941,Pattern Extraction,standard,1.0,1,re.findall:0.141|re.findall:0.132|re.findall:0.110
942,Pattern Extraction,standard,1.0,1,re.findall:0.141|re.findall:0.132|re.findall:0.110
943,Pattern Extraction,standard,1.0,1,re.findall:0.141|re.findall:0.132|re.findall:0.110
944,Pattern Extraction,standard,-1.0,0,re.findall:0.105|re.findall:0.098|re.findall:0.081
945,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.098
946,Pattern Extraction,standard,1.0,1,re.findall:0.105|re.findall:0.100|re.findall:0.100
947,Pattern Extraction,standard,-1.0,0,re.findall:0.086|re.findall:0.085|re.findall:0.084
948,Pattern Extraction,standard,-1.0,0,re.findall:0.093|re.findall:0.090|re.findall:0.083
949,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.093|re.findall:0.090
950,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.100|re.findall:0.093
951,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.084|re.findall:0.083
952,Pattern Extraction,standard,-1.0,0,re.findall:0.098|re.findall:0.092|re.findall:0.085
953,Pattern Extraction,standard,-1.0,0,re.findall:0.108|re.findall:0.096|re.findall:0.088
954,Pattern Extraction,standard,-1.0,0,re.findall:0.114|re.findall:0.100|re.findall:0.099
955,Pattern Extraction,standard,1.0,1,re.findall:0.114|re.findall:0.100|re.findall:0.100
956,Pattern Extraction,standard,-1.0,0,re.findall:0.109|re.findall:0.099|re.findall:0.096
957,Pattern Extraction,standard,-1.0,0,re.findall:0.121|re.findall:0.114|re.findall:0.101
958,Pattern Extraction,standard,1.0,1,re.findall:0.121|re.findall:0.114|re.findall:0.101
959,Pattern Extraction,standard,-1.0,0,re.findall:0.133|re.findall:0.102|re.findall:0.094
960,Pattern Extraction,standard,1.0,1,re.findall:0.133|re.findall:0.102|re.findall:0.100
961,Pattern Extraction,standard,-1.0,0,re.findall:0.145|re.findall:0.096|re.findall:0.091
962,Pattern Extraction,standard,1.0,1,re.findall:0.145|re.findall:0.100|re.findall:0.096
963,Pattern Extraction,standard,1.0,1,re.findall:0.145|re.findall:0.100|re.findall:0.100
964,Pattern Extraction,standard,1.0,1,re.findall:0.145|re.findall:0.100|re.findall:0.100
965,Pattern Extraction,standard,-1.0,0,re.findall:0.124|re.findall:0.083|re.findall:0.083
966,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.099|re.findall:0.099
967,Pattern Extraction,standard,-1.0,0,re.findall:0.136|re.findall:0.120|re.findall:0.117
968,Pattern Extraction,standard,-1.0,0,re.findall:0.140|re.findall:0.138|re.findall:0.129
969,Pattern Extraction,standard,-1.0,0,re.findall:0.155|re.findall:0.143|re.findall:0.142
970,Pattern Extraction,standard,1.0,1,re.findall:0.155|re.findall:0.143|re.findall:0.142
971,Pattern Extraction,standard,1.0,1,re.findall:0.155|re.findall:0.143|re.findall:0.142
972,Pattern Extraction,standard,1.0,1,re.findall:0.155|re.findall:0.143|re.findall:0.142
973,Pattern Extraction,standard,-1.0,0,re.findall:0.125|re.findall:0.125|re.findall:0.117
974,Pattern Extraction,standard,1.0,1,re.findall:0.125|re.findall:0.125|re.findall:0.117
975,Pattern Extraction,standard,-1.0,0,re.findall:0.126|re.findall:0.112|re.findall:0.107
976,Pattern Extraction,standard,-1.0,0,re.findall:0.129|re.findall:0.113|re.findall:0.105
977,Pattern Extraction,standard,-1.0,0,re.findall:0.132|re.findall:0.128|re.findall:0.115
978,Pattern Extraction,standard,1.0,1,re.findall:0.132|re.findall:0.128|re.findall:0.115
979,Pattern Extraction,standard,-1.0,0,re.findall:0.135|re.findall:0.119|re.findall:0.110
980,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.119|re.findall:0.110
981,Pattern Extraction,standard,1.0,1,re.findall:0.135|re.findall:0.119|re.findall:0.110
982,Pattern Extraction,standard,-1.0,0,re.findall:0.112|re.findall:0.111|re.findall:0.095
983,Pattern Extraction,standard,1.0,1,re.findall:0.112|re.findall:0.111|re.findall:0.100
984,Pattern Extraction,standard,1.0,1,re.findall:0.112|re.findall:0.111|re.findall:0.100
985,Pattern Extraction,standard,-1.0,0,re.findall:0.104|re.findall:0.091|re.findall:0.088
986,Pattern Extraction,standard,1.0,1,re.findall:0.104|re.findall:0.100|re.findall:0.091
987,Pattern Extraction,standard,1.0,1,re.findall:0.104|re.findall:0.100|re.findall:0.100
988,Pattern Extraction,standard,-1.0,0,re.findall:0.091|re.findall:0.087|re.findall:0.086
989,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.091|re.findall:0.087
990,Pattern Extraction,standard,-1.0,0,re.findall:0.094|re.findall:0.090|re.findall:0.086
991,Pattern Extraction,standard,-1.0,0,re.findall:0.100|re.findall:0.100|re.findall:0.091
992,Pattern Extraction,standard,-1.0,0,re.findall:0.107|re.findall:0.105|re.findall:0.102
993,Pattern Extraction,standard,1.0,1,re.findall:0.107|re.findall:0.105|re.findall:0.102
994,Pattern Extraction,standard,1.0,1,re.findall:0.107|re.findall:0.105|re.findall:0.102
995,Pattern Extraction,standard,1.0,1,re.findall:0.107|re.findall:0.105|re.findall:0.102
996,Pattern Extraction,standard,1.0,1,re.findall:0.107|re.findall:0.105|re.findall:0.102
997,Pattern Extraction,standard,-1.0,0,re.findall:0.083|re.findall:0.079|re.findall:0.079
998,Pattern Extraction,standard,-1.0,0,re.findall:0.087|re.findall:0.085|re.findall:0.084
999,Pattern Extraction,standard,1.0,1,re.findall:0.100|re.findall:0.087|re.findall:0.085
0,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|arithmetic:0.010|float:0.010
1,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|sympy.sympify:0.100|arithmetic:0.010
2,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|sympy.sympify:0.100|sympy.sympify:0.100
3,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|sympy.sympify:0.100|sympy.sympify:0.100
4,Tool Familiarization,standard,1.0,1,sympy.sympify:0.100|sympy.sympify:0.100|sympy.sympify:0.100
5,Tool Expansion,standard,-1.0,0,sympy.sympify:0.217|sympy.sympify:0.216|sympy.sympify:0.205
6,Tool Expansion,standard,1.0,1,sympy.sympify:0.217|sympy.sympify:0.216|sympy.sympify:0.205
7,Tool Expansion,standard,1.0,1,sympy.sympify:0.217|sympy.sympify:0.216|sympy.sympify:0.205
